Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	org.sound.files	split.sels	peak.freq	duration	SNR
5390.108845	5390.127575	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	196.0739	8213	Spectrogram 1	1	49098.2	56863.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	52.5390625	0.0187300000029893	1.29579546682559
5424.495545	5424.534305	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	230.4606	8214	Spectrogram 1	1	45340.7	55360.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	51.7578125	0.0387599999990016	3.17259152814055
5426.013045	5426.067945	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	231.9781	8215	Spectrogram 1	1	49849.7	58366.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	54.4921875	0.0548999999989803	1.38554568427653
5426.522045	5426.540775	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	232.4871	8216	Spectrogram 1	1	64629.3	76653.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	74.4140625	0.018730000000005	1.50956724473005
5427.018845	5427.060835	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	232.9839	8217	Spectrogram 1	1	51352.7	66382.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	65.8203125	0.0419899999979805	8.64128063602575
5427.044645	5427.077595	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	233.0097	8218	Spectrogram 1	1	67885.8	91933.9	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	81.8359375	0.0329499999969869	-7.76638916563125
5427.564745	5427.594465	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	233.5298	8219	Spectrogram 1	1	31813.6	38827.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	34.9609375	0.0297200000020155	2.45685627543421
5427.576945	5427.601495	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	233.542	8220	Spectrogram 1	1	52104.2	58867.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	55.2734375	0.024549999997987	0.914741866883564
5431.457545	5431.497595	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	237.4226	8221	Spectrogram 1	1	62374.7	80410.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	73.2421875	0.0400500000000079	3.96065281770833
5431.499545	5431.515055	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	237.4646	8222	Spectrogram 1	1	53356.7	58116.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	56.4453125	0.0155099999970219	0.033725667177304
5436.004745	5436.025415	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	241.9698	8223	Spectrogram 1	1	40831.7	50851.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	48.2421875	0.020669999998006	1.18871362391811
5438.102945	5438.126205	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	244.068	8224	Spectrogram 1	1	55611.2	64629.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	58.7890625	0.0232599999979755	1.46398975125885
5438.115245	5438.154645	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	244.0803	8225	Spectrogram 1	1	76903.8	91683.4	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	83.3984375	0.0394000000009953	1.0084292063097
5438.696645	5438.728945	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	244.6617	8226	Spectrogram 1	1	55611.2	73396.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	69.7265625	0.0322999999989975	7.75024420460011
5439.167545	5439.208895	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	245.1326	8227	Spectrogram 1	1	53607.2	75400.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	65.8203125	0.0413499999999942	8.87742789181092
5445.181145	5445.205695	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	251.1462	8228	Spectrogram 1	1	59118.2	67885.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	61.9140625	0.0245499999980154	3.14744727310449
5460.439745	5460.463645	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	266.4048	8229	Spectrogram 1	1	46843.7	53607.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	50.5859375	0.0238999999999692	-0.95810256474151
5460.424945	5460.450145	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	266.39	8230	Spectrogram 1	1	59869.7	67384.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	64.6484375	0.0252000000000407	3.36096218353708
5468.252545	5468.288715	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	274.2176	8231	Spectrogram 1	1	60120.2	70390.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	66.2109375	0.0361700000029828	3.1401984066187
5475.834645	5475.864365	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	281.7997	8232	Spectrogram 1	1	46843.7	54358.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	48.6328125	0.0297200000020439	2.74573520057212
5483.919345	5483.963925	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	289.8844	8233	Spectrogram 1	1	49098.2	62374.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	57.2265625	0.0445799999979499	2.82981917586284
5486.612545	5486.654535	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	292.5776	8234	Spectrogram 1	1	51102.2	64879.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	59.9609375	0.0419900000009648	3.10001881492266
5491.159145	5491.199835	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	297.1242	8235	Spectrogram 1	1	63877.8	73396.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	70.5078125	0.040689999998051	3.40949150846854
5491.157245	5491.181145	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	297.1223	8236	Spectrogram 1	1	45841.7	53356.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	49.8046875	0.023900000000026	1.50690363886341
5491.933045	5491.958245	T0000004-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-3.wav	297.8981	8237	Spectrogram 1	1	44839.7	52855.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	49.8046875	0.0251999999999839	2.69872260132046
5520.485745	5520.527735	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	26.4508	8238	Spectrogram 1	1	51352.7	65130.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	59.5703125	0.0419899999978988	1.14144733170603
5528.966445	5529.004565	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	34.9315	8239	Spectrogram 1	1	49849.7	66382.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	59.9609375	0.0381199999974982	3.79865151734089
5529.732545	5529.749345	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	35.6976	8240	Spectrogram 1	1	48847.7	58116.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	52.1484375	0.0168000000011972	1.82055426301021
5532.031045	5532.069805	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	37.9961	8241	Spectrogram 1	1	43837.7	56362.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	49.4140625	0.0387599999993995	0.265430726129032
5535.764945	5535.826315	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	41.73	8242	Spectrogram 1	1	49348.7	63126.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	58.7890625	0.0613700000031017	2.26998728610175
5535.919345	5535.972315	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	41.8844	8243	Spectrogram 1	1	44088.2	59619.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	54.1015625	0.0529699999970035	6.77388454714912
5538.426445	5538.452925	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	44.3915	8244	Spectrogram 1	1	68637.3	83416.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	81.0546875	0.0264800000003973	2.24885158113923
5538.454945	5538.485955	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	44.42	8245	Spectrogram 1	1	50601.2	65631.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	61.9140625	0.0310099999987017	5.15777627128427
5555.810445	5555.841445	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	61.7755	8246	Spectrogram 1	1	44338.7	54859.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	52.5390625	0.0310000000025994	0.595049962653913
5556.168345	5556.203225	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	62.1334000000001	8247	Spectrogram 1	1	44589.2	57114.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	55.6640625	0.0348799999991982	6.56196571055966
5560.641845	5560.663165	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	66.6069	8248	Spectrogram 1	1	47094.2	59368.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	58.3984375	0.0213199999998039	-1.47316799787381
5560.610845	5560.645085	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	66.5759	8249	Spectrogram 1	1	62374.7	79909.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	72.8515625	0.0342400000008922	5.79233640715237
5561.037245	5561.077295	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	67.0023	8250	Spectrogram 1	1	47344.7	58116.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	54.4921875	0.0400499999995958	2.82748315587237
5561.283345	5561.334375	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	67.2483999999999	8251	Spectrogram 1	1	45090.2	57114.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	50.1953125	0.0510300000023989	5.012583502561
5562.568245	5562.607005	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	68.5333000000001	8252	Spectrogram 1	1	47845.7	57114.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	52.5390625	0.0387599999993995	3.57210428867498
5562.756245	5562.795655	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	68.7213	8253	Spectrogram 1	1	50100.2	60120.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	55.6640625	0.0394100000012969	3.1431327961732
5564.162545	5564.189675	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	70.1276	8254	Spectrogram 1	1	64378.8	76152.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	71.6796875	0.0271300000022023	3.85252864565674
5564.205245	5564.216225	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	70.1703	8255	Spectrogram 1	1	65380.8	79659.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	73.6328125	0.0109799999991083	2.85944829157336
5564.214245	5564.230395	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	70.1793	8256	Spectrogram 1	1	53607.2	59368.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	57.2265625	0.0161500000031083	-0.242702073334755
5566.140045	5566.163945	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	72.1051	8257	Spectrogram 1	1	49348.7	60120.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	54.8828125	0.0239000000001113	2.59466915846913
5566.151645	5566.180075	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	72.1167	8258	Spectrogram 1	1	63627.3	77655.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	74.0234375	0.028429999998508	3.04792660384174
5566.510845	5566.542505	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	72.4759	8259	Spectrogram 1	1	42835.7	56863.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	50.9765625	0.0316600000005991	10.5895648710776
5566.521745	5566.535965	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	72.4868	8260	Spectrogram 1	1	59368.7	73897.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	70.5078125	0.0142199999972945	2.33865538605913
5566.940445	5566.967585	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	72.9055	8261	Spectrogram 1	1	46342.7	58867.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	52.5390625	0.0271400000018929	2.02880646193042
5570.821545	5570.851905	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	76.7866	8262	Spectrogram 1	1	63376.8	89679.4	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	77.5390625	0.0303600000006981	3.33116079225293
5589.682245	5589.705495	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	95.6473	8263	Spectrogram 1	1	48847.7	59619.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	57.6171875	0.023250000001994	4.50359795611461
5594.582845	5594.616445	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	100.5479	8264	Spectrogram 1	1	62625.3	76903.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	68.9453125	0.033599999998998	11.0037378284793
5596.001445	5596.042145	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	101.9665	8265	Spectrogram 1	1	47595.2	62374.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	60.3515625	0.0406999999979973	9.62578061769893
5596.025345	5596.049245	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	101.9904	8266	Spectrogram 1	1	63126.3	86923.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	76.3671875	0.0239000000000118	-4.17513479504427
5596.428445	5596.478835	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	102.3935	8267	Spectrogram 1	1	45090.2	62124.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	59.9609375	0.0503899999999931	15.9737365061869
5596.464045	5596.478905	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	102.4291	8268	Spectrogram 1	1	62374.7	83166.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	80.6640625	0.0148599999989898	-4.99117831073126
5599.353545	5599.389725	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	105.3186	8269	Spectrogram 1	1	44589.2	59118.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	49.8046875	0.0361799999989927	9.71406221426047
5599.379445	5599.391725	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	105.3445	8270	Spectrogram 1	1	61122.2	75651.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	73.6328125	0.0122799999990093	2.59406194781209
5600.721145	5600.741815	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	106.6862	8271	Spectrogram 1	1	61873.7	74649.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	69.7265625	0.0206700000019993	5.97921320174621
5600.949845	5601.007985	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	106.9149	8272	Spectrogram 1	1	49599.2	59368.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	57.6171875	0.0581400000010035	3.19080755682057
5601.190145	5601.217275	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	107.1552	8273	Spectrogram 1	1	46342.7	54108.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	52.1484375	0.0271299999990049	-0.324762553174702
5602.190845	5602.205055	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	108.1559	8274	Spectrogram 1	1	49098.2	54859.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	51.7578125	0.0142100000010004	1.90244749200759
5603.210245	5603.249005	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	109.1753	8275	Spectrogram 1	1	60871.7	69138.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	66.6015625	0.0387599999990016	1.94304669394752
5603.533845	5603.550645	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	109.4989	8276	Spectrogram 1	1	50601.2	59619.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	58.0078125	0.0167999999979997	1.80158450396055
5603.546145	5603.573925	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	109.5112	8277	Spectrogram 1	1	62875.8	77655.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	73.6328125	0.0277799999999928	2.28627808998181
5604.546145	5604.579095	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	110.5112	8278	Spectrogram 1	1	61372.7	71643.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	69.7265625	0.0329500000009944	1.54718933896958
5604.544845	5604.588775	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	110.5099	8279	Spectrogram 1	1	47344.7	55360.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	51.7578125	0.0439300000000031	2.44392465093459
5604.694045	5604.730215	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	110.6591	8280	Spectrogram 1	1	45090.2	55360.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	50.5859375	0.0361699999990037	6.51650865746048
5606.487345	5606.524165	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	112.4524	8281	Spectrogram 1	1	46843.7	61122.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	54.8828125	0.0368199999980021	4.23651585313806
5606.514545	5606.537155	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	112.4796	8282	Spectrogram 1	1	63627.3	79158.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	71.6796875	0.0226100000000002	1.22400514395205
5606.765145	5606.784525	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	112.7302	8283	Spectrogram 1	1	44088.2	54358.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	50.5859375	0.0193799999980087	-0.245871690469627
5606.785145	5606.796765	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	112.7502	8284	Spectrogram 1	1	63376.8	73146.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	70.1171875	0.011619999996995	3.21490064178711
5608.214145	5608.275515	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	114.1792	8285	Spectrogram 1	1	61623.2	85170.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	72.4609375	0.0613699999990018	7.19985045933047
5613.768445	5613.789765	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	119.7335	8286	Spectrogram 1	1	44589.2	59118.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	50.9765625	0.0213199999999887	1.87605818063001
5615.413245	5615.433265	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	121.3783	8287	Spectrogram 1	1	61122.2	70641.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	66.6015625	0.0200200000000024	1.51889938144996
5615.868645	5615.893195	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	121.8337	8288	Spectrogram 1	1	51102.2	62374.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	55.6640625	0.0245499999980012	4.85712259911495
5624.428145	5624.472715	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	130.3932	8289	Spectrogram 1	1	30811.6	40330.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	34.5703125	0.0445699999980036	0.568033501867846
5668.559945	5668.632295	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	174.525	8290	Spectrogram 1	1	57364.7	72394.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	62.3046875	0.0723499999990054	2.39666328148573
5668.512845	5668.540625	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	174.4779	8291	Spectrogram 1	1	52855.7	69388.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	57.2265625	0.027780000000007	-0.628396241515602
5668.530945	5668.547095	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	174.496	8292	Spectrogram 1	1	74649.3	88426.9	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	79.1015625	0.0161499999999819	1.51393242187641
5668.716945	5668.876505	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	174.682	8293	Spectrogram 1	1	49599.2	74899.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	66.2109375	0.159559999999999	1.65194025474083
5668.947545	5669.033455	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	174.9126	8294	Spectrogram 1	1	54859.7	67134.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	62.3046875	0.0859100000020021	0.703201727096345
5669.030945	5669.150455	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	174.996	8295	Spectrogram 1	1	34819.6	47595.2	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	41.6015625	0.119509999996978	-2.15383963956713
5669.204045	5669.229235	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	175.1691	8296	Spectrogram 1	1	54859.7	78156.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	72.4609375	0.0251899999970249	-0.356927341877111
5669.320345	5669.348115	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	175.2854	8297	Spectrogram 1	1	56863.7	71643.3	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	66.9921875	0.0277700000009986	0.12328485749873
5669.426845	5669.734335	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	175.3919	8298	Spectrogram 1	1	30310.6	45841.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	39.2578125	0.307489999999007	0.550904354261002
5669.419745	5669.672975	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	175.3848	8299	Spectrogram 1	1	74148.3	87424.8	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	85.3515625	0.253230000001992	-0.807364136740934
5669.784145	5669.899775	T0000004-4.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/cuts/T0000004-4.wav	175.7492	8300	Spectrogram 1	1	32314.6	43336.7	fixed_pooled_manual_annotations_JE.txt	T0000004.WAV	NA	37.3046875	0.11563000000001	8.56449389179322
