Begin Time (s)	End Time (s)	Begin File	Begin Path	File Offset (s)	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	selec.file	org.sound.files	split.sels	old.selec
4718.004785	4718.022823438	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	146.8268	8810	Spectrogram 1	1	72070.312	91992.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9710
4718.194185	4718.273718112	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	147.0162	8811	Spectrogram 1	1	49804.687	57421.875	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9711
4718.354885	4718.390961876	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	147.1769	8812	Spectrogram 1	1	50976.562	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9712
4718.723085	4718.748502799	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	147.5451	8813	Spectrogram 1	1	48632.812	61523.437	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9713
4718.741185	4718.786281095	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	147.5632	8814	Spectrogram 1	1	70898.437	88476.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9714
4718.860885	4718.915000313	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	147.6829	8815	Spectrogram 1	1	50390.625	65039.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9715
4718.991285	4719.021622373	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	147.8133	8816	Spectrogram 1	1	54492.187	67968.75	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9716
4719.253585	4719.285562231	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	148.0756	8817	Spectrogram 1	1	52734.375	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9717
4719.383985	4719.434000668	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	148.206	8818	Spectrogram 1	1	49218.75	61523.437	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9718
4720.225185	4720.256342301	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	149.0472	8819	Spectrogram 1	1	57421.875	68554.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9719
4720.437585	4720.495799959	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	149.2596	8820	Spectrogram 1	1	50976.562	65625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9720
4720.586785	4720.619582159	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	149.4088	8821	Spectrogram 1	1	45117.187	59765.625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9721
4720.611385	4720.65238145	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	149.4334	8822	Spectrogram 1	1	63281.25	87304.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9722
4721.057885	4721.10626081	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	149.8799	8823	Spectrogram 1	1	48632.812	67968.75	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9723
4721.200485	4721.225902799	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.0225	8824	Spectrogram 1	1	50976.562	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9724
4721.225985	4721.262061876	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.048	8825	Spectrogram 1	1	72656.25	93164.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9725
4721.408785	4721.446501733	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.2308	8826	Spectrogram 1	1	52148.437	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9726
4721.515385	4721.546542301	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.3374	8827	Spectrogram 1	1	48046.875	66210.937	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9727
4721.648985	4721.717859035	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.471	8828	Spectrogram 1	1	47460.937	62109.375	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9728
4721.789285	4721.833561165	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.6113	8829	Spectrogram 1	1	49804.687	68554.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9729
4722.041585	4722.071922372	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.8636	8830	Spectrogram 1	1	48046.875	64453.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9730
4722.061285	4722.094902089	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.8833	8831	Spectrogram 1	1	67968.75	89062.5	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9731
4722.170385	4722.223680385	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	150.9924	8832	Spectrogram 1	1	44531.25	62109.375	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9732
4722.212185	4722.250721662	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.0342	8833	Spectrogram 1	1	67382.812	91992.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9733
4722.336785	4722.387620598	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.1588	8834	Spectrogram 1	1	45703.125	59179.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9734
4722.465485	4722.550757615	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.2875	8835	Spectrogram 1	1	50976.562	59765.625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9735
4722.717285	4722.769760455	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.5393	8836	Spectrogram 1	1	51562.5	62695.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9736
4722.750885	4722.777942656	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.5729	8837	Spectrogram 1	1	69140.625	80859.375	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9737
4722.978985	4723.009322373	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.801	8838	Spectrogram 1	1	46875	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9738
4722.998685	4723.025742656	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	151.8207	8839	Spectrogram 1	1	65625	83203.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9739
4723.243785	4723.294620597	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	152.0658	8840	Spectrogram 1	1	46875	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9740
4723.284785	4723.325781449	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	152.1068	8841	Spectrogram 1	1	72656.25	83203.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9741
4723.394685	4723.468478609	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	152.2167	8842	Spectrogram 1	1	48046.875	60351.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9742
4723.532485	4723.562002443	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	152.3545	8843	Spectrogram 1	1	45117.187	60351.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9743
4723.550485	4723.593941237	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	152.3725	8844	Spectrogram 1	1	68554.687	80859.375	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9744
4723.779285	4723.821101378	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	152.6013	8845	Spectrogram 1	1	43945.312	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9745
4724.335585	4724.365922373	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	153.1576	8846	Spectrogram 1	1	52148.437	65625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9746
4724.362685	4724.39466223	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	153.1847	8847	Spectrogram 1	1	71484.375	90820.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9747
4724.987285	4725.026641591	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	153.8093	8848	Spectrogram 1	1	52734.375	66210.937	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9748
4725.138085	4725.179081449	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	153.9601	8849	Spectrogram 1	1	58007.812	73828.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9749
4725.169285	4725.197982514	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	153.9913	8850	Spectrogram 1	1	76757.812	91992.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9750
4725.272585	4725.308661876	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.0946	8851	Spectrogram 1	1	51562.5	60351.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9751
4725.385785	4725.462858325	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.2078	8852	Spectrogram 1	1	49218.75	60351.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9752
4725.548085	4725.578422373	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.3701	8853	Spectrogram 1	1	49218.75	61523.437	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9753
4725.564485	4725.599741947	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.3865	8854	Spectrogram 1	1	66796.875	85546.875	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9754
4725.688285	4725.715342656	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.5103	8855	Spectrogram 1	1	45117.187	66210.937	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9755
4725.707185	4725.740802089	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.5292	8856	Spectrogram 1	1	70312.5	87890.625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9756
4725.942485	4725.981841592	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.7645	8857	Spectrogram 1	1	49804.687	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9757
4725.968785	4726.008141592	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.7908	8858	Spectrogram 1	1	67382.812	83203.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9758
4726.087685	4726.145899958	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	154.9097	8859	Spectrogram 1	1	46289.062	56835.937	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9759
4726.349985	4726.377862585	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	155.172	8860	Spectrogram 1	1	46875	58593.75	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9760
4726.374585	4726.404102444	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	155.1966	8861	Spectrogram 1	1	67382.812	83789.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9761
4727.670885	4727.706141947	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	156.4929	8862	Spectrogram 1	1	52148.437	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9762
4727.695385	4727.741301023	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	156.5174	8863	Spectrogram 1	1	67382.812	89648.437	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9763
4727.811885	4727.862720598	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	156.6339	8864	Spectrogram 1	1	53320.312	69726.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9764
4727.929885	4727.974161166	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	156.7519	8865	Spectrogram 1	1	52734.375	68554.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9765
4727.962685	4728.005321307	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	156.7847	8866	Spectrogram 1	1	68554.687	93750	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9766
4728.076685	4728.15047861	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	156.8987	8867	Spectrogram 1	1	48046.875	62695.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9767
4728.246385	4728.280822017	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.0684	8868	Spectrogram 1	1	61523.437	88476.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9768
4728.606385	4728.641641947	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.4284	8869	Spectrogram 1	1	45703.125	55664.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9769
4728.626885	4728.678540526	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.4489	8870	Spectrogram 1	1	61523.437	82031.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9770
4728.759685	4728.815440172	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.5817	8871	Spectrogram 1	1	48632.812	62109.375	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9771
4728.897385	4728.946580739	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.7194	8872	Spectrogram 1	1	49804.687	59179.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9772
4729.026985	4729.063061876	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.849	8873	Spectrogram 1	1	49218.75	69140.625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9773
4729.051585	4729.100780739	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	157.8736	8874	Spectrogram 1	1	68554.687	91406.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9774
4729.382785	4729.422141592	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	158.2048	8875	Spectrogram 1	1	49218.75	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9775
4729.410685	4729.451681449	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	158.2327	8876	Spectrogram 1	1	67968.75	86718.75	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9776
4729.536985	4729.592740172	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	158.359	8877	Spectrogram 1	1	46875	60351.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9777
4730.336385	4730.388040526	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	159.1584	8878	Spectrogram 1	1	52148.437	65625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9778
4731.044285	4731.07626223	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	159.8663	8879	Spectrogram 1	1	50976.562	70312.5	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9779
4731.545485	4731.59468074	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.3675	8880	Spectrogram 1	1	48632.812	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9780
4731.669285	4731.720940526	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.4913	8881	Spectrogram 1	1	51562.5	65039.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9781
4731.806285	4731.820223793	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.6283	8882	Spectrogram 1	1	50390.625	62695.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9782
4731.817685	4731.848842302	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.6397	8883	Spectrogram 1	1	71484.375	89648.437	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9783
4731.935785	4732.005478964	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.7578	8884	Spectrogram 1	1	46289.062	60351.562	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9784
4732.081785	4732.124421307	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.9038	8885	Spectrogram 1	1	49218.75	64453.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9785
4732.117785	4732.150582159	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	160.9398	8886	Spectrogram 1	1	69726.562	87890.625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9786
4732.232585	4732.286700314	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	161.0546	8887	Spectrogram 1	1	49218.75	60937.5	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9787
4732.490085	4732.51468287	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	161.3121	8888	Spectrogram 1	1	51562.5	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9788
4732.507385	4732.544281804	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	161.3294	8889	Spectrogram 1	1	67968.75	86718.75	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9789
4732.963185	4733.001721663	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	161.7852	8890	Spectrogram 1	1	46875	69140.625	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9790
4733.206385	4733.240822018	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	162.0284	8891	Spectrogram 1	1	46875	65039.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9791
4733.227685	4733.286719887	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	162.0497	8892	Spectrogram 1	1	67382.812	92578.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9792
4734.077985	4734.134560101	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	162.9	8893	Spectrogram 1	1	68554.687	81445.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9793
4733.641685	4733.676941947	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	162.4637	8894	Spectrogram 1	1	49218.75	64453.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9794
4734.202485	4734.237741946	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	163.0245	8895	Spectrogram 1	1	47460.937	56835.937	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9795
4734.354185	4734.407480384	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	163.1762	8896	Spectrogram 1	1	49804.687	58593.75	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9796
4735.418985	4735.496878254	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	164.241	8897	Spectrogram 1	1	48632.812	59179.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9797
4735.573985	4735.596943012	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	164.396	8898	Spectrogram 1	1	50390.625	60937.5	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9798
4735.586285	4735.62728145	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	164.4083	8899	Spectrogram 1	1	66210.937	83789.062	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9799
4735.836385	4735.914278254	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	164.6584	8900	Spectrogram 1	1	50976.562	63867.187	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9800
4735.992985	4736.083997118	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	164.815	8901	Spectrogram 1	1	52734.375	67382.812	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9801
4736.384685	4736.469957615	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	165.2067	8902	Spectrogram 1	1	48046.875	64453.125	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9802
4736.457685	4736.501141237	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	165.2797	8903	Spectrogram 1	1	69726.562	87304.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9803
4736.571685	4736.612681449	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	165.3937	8904	Spectrogram 1	1	47460.937	62695.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9804
4736.606085	4736.620843722	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	165.4281	8905	Spectrogram 1	1	66210.937	80273.437	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9805
4737.011185	4737.056281094	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	165.8332	8906	Spectrogram 1	1	54492.187	66796.875	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9806
4737.457585	4737.491202089	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	166.2796	8907	Spectrogram 1	1	47460.937	63281.25	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9807
4737.478085	4737.531380384	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	166.3001	8908	Spectrogram 1	1	69726.562	84375	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9808
4737.609285	4737.662580384	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	166.4313	8909	Spectrogram 1	1	48632.812	66796.875	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9809
4737.749485	4737.792941236	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	166.5715	8910	Spectrogram 1	1	51562.5	66796.875	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9810
4737.788085	4737.824161876	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	166.6101	8911	Spectrogram 1	1	69140.625	87304.687	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9811
4737.900385	4737.954500314	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	166.7224	8912	Spectrogram 1	1	49804.687	62695.312	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9812
4738.393985	4738.427602089	T0000003-3.wav	/home/m/Dropbox/Recordings/ratas_cin/full_recs/converted_sound_files/T0000003-3.wav	167.216	8913	Spectrogram 1	1	49218.75	66210.937	fixed_pooled_manual_annotations_JE.txt	T0000003.WAV	NA	9813
