"sound.files","selec","start","end","top.freq","bottom.freq","Channel","selec.file","org.sound.files","split.sels"
"T0000004-1.wav","8022",277.5789,277.60022,55.6112,46.3427,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8023",277.5957,277.61444,75.6513,61.8737,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8024",278.3283,278.412279999999,98,41.3327,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8025",278.6093,278.64935,58.8677,42.8357,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8026",280.6242,280.681050000001,56.1122,42.0842,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8027",281.9194,281.93943,57.1142,47.5952,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8028",283.5744,283.602170000001,75.4008,61.8737,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8029",283.5932,283.618389999997,58.8677,49.8497,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8030",283.7418,283.782500000001,55.3607,46.0922,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8031",285.765,285.833470000002,78.6573,61.6232,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8032",286.9956,287.03694,55.3607,43.5872,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8033",288.3929,288.437469999998,63.6273,49.8497,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8034",289.4142,289.43164,63.8778,54.6092,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8035",295.9265,295.94653,50.3507,43.8377,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8036",295.9549,295.97492,69.3888,61.1222,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8037",297.8309,297.852860000002,69.6393,61.3727,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8038",298.4601,298.48142,57.3647,46.3427,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8039",298.4769,298.489179999999,71.6433,61.8737,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8040",302.3878,302.432380000002,61.8737,47.5952,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8041",302.4246,302.435579999999,78.4068,64.3788,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8042",333.4124,333.440819999999,64.8798,50.3507,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8043",335.1127,335.130149999999,60.6212,48.0962,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8044",337.7141,337.757380000002,76.9038,65.6313,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8045",337.8789,337.898280000002,57.1142,47.5952,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8046",343.6567,343.697390000002,60.3707,45.0902,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8047",347.8822,347.925480000002,83.4168,71.1423,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8048",348.1445,348.180679999999,77.4048,63.1263,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8049",348.3893,348.406099999998,73.1463,65.8818,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8050",348.3971,348.446839999999,96.4429,81.4128,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8051",354.7202,354.74023,65.8818,51.3527,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8052",355.7208,355.773769999997,61.6232,51.8537,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8053",358.9999,359.017989999998,57.8657,48.0962,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8054",359.0174,359.030320000001,78.4068,63.3768,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8055",359.175,359.206649999997,61.6232,47.0942,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8056",372.2591,372.294619999998,59.8697,50.3507,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8057",440.4079,440.449879999998,62.1242,52.8557,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8058",440.6895,440.717930000002,61.1222,49.5992,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8059",447.4151,447.43512,63.3768,54.1082,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8060",453.7536,453.78138,45.0902,34.8196,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8061",453.7317,453.75172,50.3507,41.5832,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8062",453.7717,453.783330000001,61.1222,53.1062,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8063",454.6077,454.663250000001,55.6112,43.0862,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8064",457.0831,457.122510000001,59.3687,45.5912,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8065",457.0502,457.082499999999,73.1463,64.3788,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8066",459.7072,459.7311,65.6313,54.1082,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8067",459.7266,459.748569999998,81.1623,67.6353,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8068",463.485,463.512140000002,65.1303,53.6072,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8069",463.5057,463.517969999999,84.6693,67.6353,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8070",463.6226,463.653609999999,64.3788,49.3487,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8071",463.6388,463.65883,82.9158,65.8818,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8072",464.016,464.032800000001,77.4048,66.1323,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8073",464.4179,464.43793,80.1603,69.6393,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8074",468.6253,468.658240000001,60.8717,51.8537,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8075",469.8721,469.888900000001,83.4168,73.8978,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8076",469.9709,470.003200000003,61.6232,51.8537,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8077",471.3462,471.393360000002,66.6333,56.3627,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8078",471.3785,471.40499,89.9299,69.1383,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8079",471.5588,471.597559999999,58.1162,51.6032,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8080",472.5924,472.611780000002,79.4088,64.3788,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8081",481.2682,481.29468,63.3768,53.1062,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8082",481.2527,481.273370000002,80.4108,67.3848,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8083",481.294,481.306269999999,77.9058,66.6333,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8084",482.3748,482.402570000001,77.4048,64.8798,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8085",489.5118,489.531180000002,84.4188,67.6353,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8086",489.5028,489.527349999998,63.8778,54.1082,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8087",489.7424,489.783089999998,59.3687,48.0962,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8088",489.776,489.79344,76.9038,63.8778,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8089",491.1217,491.14948,66.8838,51.3527,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8090",491.1398,491.155949999999,84.9198,71.1423,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8091",492.5493,492.604209999999,78.4068,66.3828,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8092",492.592,492.61461,60.1202,51.6032,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8093",492.9692,492.989230000003,53.8577,45.3407,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8094",493.1927,493.232110000001,53.6072,44.5892,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8095",493.8853,493.904679999998,76.4028,67.6353,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8096",494.5474,494.591980000002,78.9078,66.3828,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8097",495.1514,495.163669999999,72.8958,64.8798,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8098",495.4492,495.499589999997,54.8597,45.5912,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8099",495.853,495.87303,55.3607,45.0902,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8100",496.2231,496.279309999999,77.6553,62.1242,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8101",513.9604,513.977190000002,91.9339,72.6453,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8102",513.9998,514.014659999999,95.6914,66.6333,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8103",513.9707,514.01592,66.6333,53.8577,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8104",515.0792,515.12184,74.1483,60.1202,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8105",515.4442,515.47198,62.1242,52.3547,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8106",515.4662,515.48364,84.9198,64.6293,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8107",515.9804,516.013340000001,61.1222,50.8517,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8108",517.1729,517.201970000001,76.9038,67.3848,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8109",517.7879,517.815679999997,51.8537,43.0862,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8110",517.8073,517.85123,69.8898,58.6172,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8111",519.189,519.205789999998,50.3507,44.0882,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8112",519.2007,519.232999999999,71.8938,60.3707,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8113",519.4649,519.492679999997,51.6032,43.5872,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8114",519.711,519.737489999997,60.1202,47.3447,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8115",521.2407,521.26589,48.0962,39.3287,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8116",521.6309,521.663200000003,75.4008,59.3687,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8117",522.649,522.724580000001,52.6052,39.8297,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8118",524.3886,524.41121,73.1463,62.6253,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8119",524.6787,524.695500000001,55.1102,46.3427,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8120",525.3505,525.385379999999,57.3647,45.5912,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8121",525.5553,525.598580000002,57.1142,45.0902,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8122",525.8008,525.8499,55.3607,41.8337,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8123",526.0624,526.110849999998,58.1162,43.3367,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8124",530.6257,530.66833,83.1663,61.3727,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8125",530.667,530.691549999998,59.6192,52.3547,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8126",530.9138,530.953209999998,57.3647,45.0902,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8127",531.3647,531.420909999999,57.8657,45.3407,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8128",531.6231,531.66444,60.8717,43.3367,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8129",532.3847,532.40214,56.3627,45.5912,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8130",532.7575,532.787860000001,56.3627,45.3407,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8131",532.7782,532.791120000001,74.8998,62.1242,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8132",534.2323,534.25621,52.3547,43.0862,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8133",534.8776,534.934450000001,56.8637,45.8417,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8134",536.9164,536.928679999999,66.8838,55.1102,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8135",536.9241,536.939600000001,80.9118,66.6333,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8136",537.2549,537.286550000001,55.6112,44.3387,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8137",537.3046,537.32979,55.1102,47.8457,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8138",537.2717,537.302709999999,72.6453,61.6232,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8139",538.8343,538.89696,73.6473,59.1182,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8140",541.043,541.088859999998,76.6533,63.8778,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8141",542.1282,542.160499999999,72.1443,58.8677,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8142",542.6347,542.677979999998,58.8677,46.3427,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8143",543.49,543.514549999998,57.3647,44.8397,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8144",544.6909,544.71481,75.6513,64.3788,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8145",544.7154,544.736070000002,59.6192,52.1042,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8146",545.7032,545.718710000001,67.8858,56.8637,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8147",545.9402,545.975730000001,75.6513,60.1202,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8148",546.1915,546.242540000002,78.6573,60.3707,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8149",546.6754,546.707060000001,76.4028,58.3667,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8150",546.9532,546.997780000002,81.1623,59.1182,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8151",547.2109,547.241909999999,71.6433,58.1162,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8152",549.6295,549.697979999998,54.1082,46.0922,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8153",553.9764,554.002240000002,61.8737,48.0962,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8154",553.9951,554.022230000002,79.6593,63.3768,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8155",555.8608,555.882769999998,67.6353,59.6192,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8156",557.1095,557.15731,57.3647,46.5932,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8157",557.9731,557.987309999998,52.6052,43.0862,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8158",557.9828,558.02931,72.6453,60.6212,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8159",563.738,563.771589999999,76.1523,62.1242,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8160",567.0267,567.042199999998,56.6132,46.8437,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8161",567.4699,567.51899,57.3647,43.3367,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8162",567.4906,567.499640000001,72.1443,61.6232,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8163",593.5725,593.597049999998,64.1283,52.3547,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8164",593.8593,593.889020000002,79.1583,63.8778,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8165",594.6397,594.681690000001,74.3988,59.8697,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8166",595.6959,595.734009999998,77.6553,64.1283,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8167",604.7139,604.73263,51.6032,45.3407,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8168",607.2184,607.231959999999,67.3848,53.3567,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8169",607.6383,607.66091,67.8858,55.1102,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8170",608.4704,608.49043,38.5772,29.8096,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8171",614.5182,614.53823,56.3627,44.0882,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8172",616.5246,616.55109,62.8758,49.0982,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8173",618.5679,618.578879999999,71.1423,61.3727,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8174",618.553,618.585950000001,52.1042,42.8357,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8175",621.9458,621.978099999999,58.3667,49.3487,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8176",621.9503,621.986479999999,88.6774,61.3727,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8177",622.0776,622.089869999999,54.6092,47.0942,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8178",622.1809,622.23129,59.8697,40.8317,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8179",622.398,622.459369999999,58.1162,41.0822,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8180",622.5453,622.58665,52.8557,43.5872,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8181",624.1506,624.190010000001,65.1303,48.5972,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8182",624.2772,624.299170000002,55.6112,45.5912,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8183",624.482,624.538850000001,56.6132,41.8337,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8184",624.7455,624.787490000002,52.3547,38.8277,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8185",624.8889,624.918619999999,52.3547,41.5832,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8186",626.1415,626.174450000001,54.1082,44.5892,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8187",626.7571,626.785519999999,57.3647,48.0962,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8188",633.8004,633.836580000003,52.6052,44.8397,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8189",685.4498,685.475639999998,61.6232,50.8517,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8190",689.2238,689.256100000003,39.0782,34.0681,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8191",689.2257,689.241849999999,75.1503,69.1383,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8192",689.5022,689.529339999998,60.1202,50.3507,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8193",695.9047,695.97641,54.1082,43.0862,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8194",696.0443,696.072729999999,54.6092,45.0902,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8195",698.1179,698.134049999999,64.1283,54.3587,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8196",707.4359,707.454639999999,60.6212,54.3587,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8197",707.5295,707.568259999999,62.1242,53.6072,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8198",707.8874,707.91518,61.1222,50.6012,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8199",711.7176,711.758290000002,80.6613,64.8798,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8200",714.9437,714.973420000002,73.6473,63.3768,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8201",728.7662,728.801730000001,58.6172,45.8417,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8202",730.0337,730.089250000001,66.1323,50.8517,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8203",730.5808,730.616330000001,63.1263,50.1002,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8204",730.6067,730.618330000001,80.9118,67.8858,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8205",730.8108,730.859889999997,63.3768,50.8517,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8206",731.2546,731.318559999999,58.1162,47.0942,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8207",752.0398,752.077909999998,61.8737,51.1022,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8208",767.9069,767.924989999998,62.3747,54.3587,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8209",785.7197,785.74877,41.5832,31.3126,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8210",786.639,786.669359999997,54.8597,44.8397,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8211",789.3089,789.33797,66.3828,53.3567,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8212",795.1423,795.162970000002,53.8577,44.5892,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8213",796.0739,796.092630000003,56.8637,49.0982,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8214",830.4606,830.499359999999,55.3607,45.3407,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8215",831.9781,832.032999999999,58.3667,49.8497,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
"T0000004-1.wav","8216",832.4871,832.50583,76.6533,64.6293,1,"fixed_pooled_manual_annotations_JE.txt","T0000004.WAV",NA
