"start","end","sound.files","selec","Channel","bottom.freq","top.freq","selec.file","peak.freq","duration","SNR"
213.138669965,213.175583585001,"TH-23.wav",1865,1,48.8432,63.3033,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.8359375,0.0369136200006324,1.80417988819953
213.272780601,213.347670105,"TH-23.wav",1866,1,42.7378,59.7686,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.6640625,0.0748895039996569,6.71356688873107
213.416451568,213.457614238,"TH-23.wav",1867,1,43.3805,54.9486,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0411626699997214,4.19127617814355
214.838820785,214.877062234,"TH-23.wav",1868,1,50.4499,60.4113,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",57.2265625,0.0382414490004521,9.81474359835064
215.36942079,215.384292465,"TH-23.wav",1869,1,43.0591,50.7712,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.8046875,0.0148716749999949,0.10324753005337
217.486775163,217.509613806,"TH-23.wav",1870,1,45.9512,60.7326,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",58.0078125,0.0228386429998864,2.96146931966636
217.766681258,217.810765151001,"TH-23.wav",1871,1,44.3445,62.6607,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",57.6171875,0.0440838930007885,7.06206630697888
217.932128638,218.009408233,"TH-23.wav",1872,1,46.9152,59.4473,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.0546875,0.0772795949997089,10.8080000026092
218.26010211,218.288252066,"TH-23.wav",1873,1,42.7378,53.9846,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0281499559996519,4.12075271993673
218.4061632,218.418644784,"TH-23.wav",1874,1,37.9177,49.8072,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",47.4609375,0.0124815839999428,2.48059892256401
218.552224289,218.579311982,"TH-23.wav",1875,1,39.5244,56.8766,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.3671875,0.0270876929998849,3.37298900620441
218.820711063,218.866388349001,"TH-23.wav",1876,1,44.6658,55.5913,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0456772860006822,0.917618141106844
220.427117253,220.449690330999,"TH-23.wav",1877,1,49.8072,61.054,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.6640625,0.0225730779993683,-0.953111102432172
220.563883513,220.594954691,"TH-23.wav",1878,1,48.5219,61.054,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.2734375,0.0310711780002748,5.39038552298502
220.714990317,220.767041178,"TH-23.wav",1879,1,45.6298,58.4833,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0520508609997705,10.8933328599078
221.02410863,221.068723654,"TH-23.wav",1880,1,41.4524,54.6272,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.3671875,0.0446150240004499,3.95537815996119
221.189290444,221.202834291001,"TH-23.wav",1881,1,42.7378,50.7712,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",47.0703125,0.0135438470006193,2.36165986760183
221.33375814,221.362970358001,"TH-23.wav",1882,1,45.9512,57.1979,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0292122180007937,0.492074919334023
221.475304549,221.488848395,"TH-23.wav",1883,1,39.5244,50.4499,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",47.0703125,0.0135438460001751,5.8285329872228
221.755741841,221.773269171,"TH-23.wav",1884,1,42.4165,53.3419,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.5859375,0.0175273300001209,0.142249609205265
225.403285006,225.422671296001,"TH-23.wav",1885,1,43.7018,49.1645,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",46.6796875,0.0193862900005115,8.1289415361637
225.78808952,225.822347485,"TH-23.wav",1886,1,45.6298,58.4833,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0342579649995969,2.13392951123733
230.023860496,230.049354795,"TH-23.wav",1887,1,44.3445,55.2699,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.1953125,0.025494298999547,7.21117081460367
231.561219593,231.590431811,"TH-23.wav",1888,1,49.1645,61.6967,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.0546875,0.0292122179998842,4.92963387920856
231.727198104,231.760924937,"TH-23.wav",1889,1,45.6298,59.7686,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",57.2265625,0.0337268330004008,7.63300136344029
232.479279801,232.512741069,"TH-23.wav",1890,1,49.1645,63.946,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",59.9609375,0.0334612679998827,4.58881357771048
233.087424967,233.111591438,"TH-23.wav",1891,1,41.1311,54.9486,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.9765625,0.0241664710001714,13.9048311184158
233.436909286,233.455498879999,"TH-23.wav",1892,1,42.0951,55.2699,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.5859375,0.0185895939994225,4.0399555854103
233.573675579,233.599966575,"TH-23.wav",1893,1,42.0951,61.054,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0262909960001707,11.0381085779504
234.52838381,234.594244083,"TH-23.wav",1894,1,41.7738,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0658602729999984,7.06323971712684
235.124047392,235.151666216,"TH-23.wav",1895,1,53.6632,71.6581,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",65.8203125,0.0276188239995463,0.356726387634588
235.100146486,235.128296442001,"TH-23.wav",1896,1,37.2751,48.8432,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",46.6796875,0.0281499560005614,1.09660195530217
235.287104681,235.31259898,"TH-23.wav",1897,1,40.4884,52.6992,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",48.2421875,0.025494298999547,8.51905524472149
235.567276374,235.594629633,"TH-23.wav",1898,1,42.0951,56.2339,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0273532589999377,9.61785733473615
236.382828222,236.405401299,"TH-23.wav",1899,1,44.6658,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0225730769998336,-2.63456622826931
236.233049246,236.256684586,"TH-23.wav",1900,1,42.0951,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0236353399996005,-1.93367048092719
236.508706324,236.524640260999,"TH-23.wav",1901,1,45.6298,56.8766,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0159339369993177,5.4090715675258
236.782504443,236.804280824001,"TH-23.wav",1902,1,45.9512,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.4921875,0.0217763810005636,1.52207051064076
237.757926792,237.772532901001,"TH-23.wav",1903,1,50.1285,59.4473,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.6640625,0.0146061090008516,5.18176052150941
238.039160748,238.064123916,"TH-23.wav",1904,1,44.6658,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.1484375,0.0249631679998856,1.63298019722018
238.173536918,238.244177372,"TH-23.wav",1905,1,42.7378,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0706404539996583,3.51069331279003
238.472829336,238.498323635,"TH-23.wav",1906,1,45.9512,56.8766,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.8828125,0.0254942990004565,3.28326434651294
238.604815415,238.647040348,"TH-23.wav",1907,1,41.7738,56.2339,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.3671875,0.0422249330003979,1.58907073740499
238.758577907,238.775839672,"TH-23.wav",1908,1,41.4524,53.3419,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.4140625,0.0172617649996027,0.535338572215985
239.000242554,239.024409025,"TH-23.wav",1909,1,44.0231,53.9846,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0241664710001714,7.39128740396483
239.253061021,239.266870434,"TH-23.wav",1910,1,40.1671,52.0566,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",45.1171875,0.0138094129997626,5.91589561195911
239.622993828,239.656720662,"TH-23.wav",1911,1,39.2031,55.2699,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.9765625,0.0337268339999355,14.5509659356514
239.932112174,239.959199867,"TH-23.wav",1912,1,41.7738,52.3779,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.9765625,0.0270876929998849,0.819735686336291
241.484608512,241.497621227,"TH-23.wav",1913,1,48.5219,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.1015625,0.0130127149996042,2.55296128264084
241.734505757,241.775137297,"TH-23.wav",1914,1,40.8098,54.6272,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.0234375,0.0406315400005042,10.4495768619507
241.997415653,242.048669817,"TH-23.wav",1915,1,41.7738,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.6640625,0.0512541640000563,2.44450335363652
242.195527604,242.227661043,"TH-23.wav",1916,1,42.0951,55.5913,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",47.8515625,0.0321334390000629,7.60507026982756
242.342916456,242.37239424,"TH-23.wav",1917,1,42.7378,53.3419,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.4140625,0.0294777839999369,3.96767661108787
243.010017189,243.029403479,"TH-23.wav",1918,1,44.0231,52.6992,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.8046875,0.019386289999602,0.754836976494751
243.127928323,243.168028730999,"TH-23.wav",1919,1,46.9152,55.5913,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0401004079994891,0.787390202060701
243.411286804,243.442092415001,"TH-23.wav",1920,1,42.7378,57.1979,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.1484375,0.0308056110006873,4.21837322757393
243.557082328,243.579655405,"TH-23.wav",1921,1,45.6298,56.2339,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0225730769998336,3.83683454252762
243.684819324,243.724654167,"TH-23.wav",1922,1,46.5938,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.8828125,0.0398348429998805,8.76236294976647
243.83353607,243.849735573,"TH-23.wav",1923,1,46.5938,54.6272,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.1484375,0.0161995030002799,4.48400123153063
244.124330388,244.147700163,"TH-23.wav",1924,1,46.5938,56.5553,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0233697749999919,7.42456214328378
244.789306563,244.804974935,"TH-23.wav",1925,1,42.0951,52.0566,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",48.6328125,0.0156683719997091,2.19144558384775
246.399696238,246.420675922,"TH-23.wav",1926,1,54.6272,74.2288,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",65.4296875,0.0209796839999399,3.92823329042069
246.863639273,246.881963301,"TH-23.wav",1927,1,44.9871,53.3419,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.8046875,0.0183240280002792,4.25985931117745
246.988720679,247.024306472,"TH-23.wav",1928,1,44.0231,57.1979,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.035585792999882,4.80288508861805
247.368213881,247.385475646,"TH-23.wav",1929,1,47.2365,56.8766,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0172617649996027,2.28728055892018
247.533130129,247.615189904999,"TH-23.wav",1930,1,57.5193,78.4062,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",70.5078125,0.0820597759993689,7.33981922144536
247.790197614,247.805069289,"TH-23.wav",1931,1,44.3445,53.9846,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.5859375,0.0148716749999949,18.9967589281411
248.106220633,248.162520544,"TH-23.wav",1932,1,45.9512,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0562999109997691,24.0850534695036
248.300880198,248.340980606,"TH-23.wav",1933,1,42.4165,56.2339,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.1953125,0.0401004080003986,4.58819090642487
248.83413586,248.895481517,"TH-23.wav",1934,1,41.7738,55.5913,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0613456569999471,5.00746278470337
249.019500661,249.03649686,"TH-23.wav",1935,1,44.3445,54.9486,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.5859375,0.0169961990004595,-2.96890306931169
249.236733303,249.296485567,"TH-23.wav",1936,1,44.9871,63.6247,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.8359375,0.0597522640000534,2.27954048703116
249.311622807,249.328353441,"TH-23.wav",1937,1,52.3779,70.6941,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",66.2109375,0.0167306339999413,2.36007524103302
249.91870571,249.943668878,"TH-23.wav",1938,1,37.5964,49.8072,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",46.6796875,0.0249631679998856,5.85174864836033
250.080169573,250.11124075,"TH-23.wav",1939,1,41.7738,54.3059,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",48.6328125,0.0310711769998306,5.93799190968499
250.241899034,250.26819003,"TH-23.wav",1940,1,36.6324,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",48.2421875,0.0262909960001707,0.322021560716191
250.414782218,250.430450589,"TH-23.wav",1941,1,43.3805,53.3419,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",46.2890625,0.0156683710001744,2.26818971025374
250.55685979,250.579167302,"TH-23.wav",1942,1,35.9897,48.5219,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",39.6484375,0.022307512000225,1.33990766739697
250.57624608,250.58899323,"TH-23.wav",1943,1,24.7429,33.7404,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",30.6640625,0.0127471499999956,-6.01955359479054
251.002744396,251.037267927,"TH-23.wav",1944,1,37.5964,54.6272,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",47.8515625,0.0345235309996497,3.1562774619468
251.850164118,251.879641901,"TH-23.wav",1945,1,44.6658,55.5913,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0294777830004023,3.24028964642803
252.129008016,252.151846659,"TH-23.wav",1946,1,42.0951,57.1979,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.5390625,0.0228386429998864,5.92865658796025
252.255151652,252.283832738,"TH-23.wav",1947,1,43.0591,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.1484375,0.0286810859997786,5.95449332873623
253.490031576,253.508886735,"TH-23.wav",1948,1,43.3805,51.7352,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",50.1953125,0.0188551589999406,6.02082876280324
253.642731806,253.683894477,"TH-23.wav",1949,1,41.4524,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0411626710001656,8.85959967317556
254.128185656,254.151820996,"TH-23.wav",1950,1,47.5578,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0236353399996005,8.52955815623203
254.687201183,254.719334623001,"TH-23.wav",1951,1,41.4524,56.5553,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.1015625,0.0321334400005071,4.26408166228491
254.836183494,254.874956074,"TH-23.wav",1952,1,37.9177,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0387725800001135,7.98072569729008
254.999506349,255.020486033,"TH-23.wav",1953,1,44.0231,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0209796839999399,3.88665550711335
255.27224214,255.289238339,"TH-23.wav",1954,1,43.7018,54.3059,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0169961990004595,3.80597327202463
255.40555608,255.429456985,"TH-23.wav",1955,1,41.7738,56.5553,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.3671875,0.0239009050001187,7.20395793802838
255.646689628,255.675901844999,"TH-23.wav",1956,1,44.6658,56.8766,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.02921221699944,16.1774241151706
255.671918361,255.679619764,"TH-23.wav",1957,1,59.126,79.0488,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",70.8984375,0.00770140300028288,-9.72757873649577
255.888088741,255.939874036,"TH-23.wav",1958,1,42.0951,55.5913,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.9296875,0.0517852949997177,20.8300325106896
256.255631344,256.268644059999,"TH-23.wav",1959,1,53.3419,63.3033,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",59.9609375,0.0130127159991389,6.09457816416711
257.673485801,257.725271096,"TH-23.wav",1960,1,41.1311,56.5553,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0517852949997177,14.6843094254728
257.822999243,257.851945896,"TH-23.wav",1961,1,40.4884,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",49.0234375,0.0289466530002755,15.3415909803734
258.202758043,258.215505193,"TH-23.wav",1962,1,43.0591,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",47.8515625,0.0127471499999956,2.69738017592974
270.391152695,270.435236587,"TH-23.wav",1963,1,44.0231,64.91,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.2734375,0.0440838920003443,19.4306366727535
270.67610457,270.712221494,"TH-23.wav",1964,1,45.6298,67.4807,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.4453125,0.0361169239995434,14.671321806833
270.829335898,270.853767934999,"TH-23.wav",1965,1,49.4859,63.946,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",58.0078125,0.0244320369993147,9.11390150035895
270.988144105,271.02054311,"TH-23.wav",1966,1,45.6298,63.946,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.8828125,0.0323990050001157,12.4762614047168
271.280266218,271.300449205,"TH-23.wav",1967,1,50.7712,67.8021,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",63.0859375,0.0201829870002257,5.48459563472322
271.298059115,271.309478435999,"TH-23.wav",1968,1,80.6555,94.1517,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",87.3046875,0.0114193209992663,0.135705809931143
271.665601896,271.705171173,"TH-23.wav",1969,1,46.9152,65.5527,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",60.7421875,0.0395692769998277,6.37316242584962
271.983483584,272.027036345001,"TH-23.wav",1970,1,48.2005,65.5527,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.0546875,0.0435527610006829,23.1968436087686
272.280651477,272.315706138,"TH-23.wav",1971,1,48.5219,63.946,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",57.6171875,0.0350546609997764,18.3083163507189
272.556573975,272.583396102,"TH-23.wav",1972,1,48.5219,62.982,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.4453125,0.0268221269998321,19.8344029059094
272.580740446,272.594815424,"TH-23.wav",1973,1,68.1234,85.1542,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",79.8828125,0.0140749780002807,-10.7146460897116
272.70821191,272.738220824,"TH-23.wav",1974,1,51.0925,62.982,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",59.5703125,0.0300089140000637,11.3732110847343
273.214114313,273.254480286,"TH-23.wav",1975,1,47.8792,63.946,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",60.3515625,0.0403659730000072,14.0104292679758
273.349021646,273.376374905,"TH-23.wav",1976,1,51.4139,64.91,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",60.7421875,0.0273532589999377,13.4811224880605
273.681775154,273.706738322,"TH-23.wav",1977,1,49.8072,61.3753,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",57.6171875,0.0249631679998856,11.2254077486355
274.201220999,274.224059642,"TH-23.wav",1978,1,47.8792,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0228386429998864,4.0038605286518
274.220872855,274.235213398,"TH-23.wav",1979,1,68.7661,78.4062,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",74.8046875,0.0143405429998893,-0.178314444194145
274.754128549,274.779091717,"TH-23.wav",1980,1,47.8792,60.7326,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.0546875,0.0249631679998856,9.60539123329242
274.883724537,274.943211236,"TH-23.wav",1981,1,49.4859,65.5527,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",61.1328125,0.0594866989995353,3.97578774069975
275.278620545,275.312612944,"TH-23.wav",1982,1,47.8792,67.1594,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.2734375,0.0339923990004536,16.5085539461641
275.589066719,275.620403462,"TH-23.wav",1983,1,43.7018,59.4473,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.1015625,0.0313367429998834,16.0968444423257
275.732206554,275.792489949001,"TH-23.wav",1984,1,42.0951,58.8046,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.4921875,0.0602833950006243,8.75036615674144
275.89606054,275.941737826,"TH-23.wav",1985,1,32.455,56.5553,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",48.6328125,0.0456772859997727,5.61333955802922
276.167733923,276.207303200001,"TH-23.wav",1986,1,45.9512,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.4921875,0.0395692770007372,4.54119683776312
276.436751893,276.480304654,"TH-23.wav",1987,1,44.0231,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0435527609997735,4.28276670637042
276.729139605,276.786767344,"TH-23.wav",1988,1,44.6658,59.4473,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.7109375,0.0576277390000541,4.41264800354587
277.028431845,277.065876597,"TH-23.wav",1989,1,44.6658,62.982,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.2734375,0.0374447519998284,-3.28895587321367
277.399958111,277.418547704,"TH-23.wav",1990,1,45.6298,57.5193,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0185895929998878,4.15197219983245
277.98313993,278.003588483,"TH-23.wav",1991,1,50.7712,59.7686,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",55.2734375,0.0204485530002785,7.10345846426584
280.697219386,280.726962735,"TH-23.wav",1992,1,51.0925,65.5527,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.8828125,0.0297433490004551,0.547067602495443
284.179314364,284.2122445,"TH-23.wav",1993,1,53.3419,68.7661,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",59.5703125,0.0329301359997771,4.13920524740554
284.701947433,284.720005894999,"TH-23.wav",1994,1,45.3085,57.1979,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",52.1484375,0.0180584619993169,0.975799142035375
284.863411329,284.896607031,"TH-23.wav",1995,1,48.8432,68.1234,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",57.6171875,0.0331957019998299,12.537159685174
285.001770837,285.025671742,"TH-23.wav",1996,1,52.0566,63.6247,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",60.3515625,0.0239009050001187,5.01104392514834
288.677463117,288.706409769001,"TH-23.wav",1997,1,47.5578,59.4473,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.8828125,0.0289466520007409,1.3734989364456
290.248017658,290.25996811,"TH-23.wav",1998,1,48.8432,56.2339,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0119504519998372,3.17714579865236
290.831465043,290.864129614,"TH-23.wav",1999,1,50.4499,61.6967,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.0546875,0.0326645710001685,4.5800112180395
291.045776496,291.074457582001,"TH-23.wav",2000,1,55.5913,70.6941,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",63.0859375,0.0286810860006881,1.3873148179154
291.263540124,291.28558207,"TH-23.wav",2001,1,43.7018,52.6992,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",51.7578125,0.0220419460001722,1.15030612091138
291.283191979,291.293814604,"TH-23.wav",2002,1,68.7661,78.4062,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",72.0703125,0.0106226249999963,2.31934756675533
297.690756757,297.717578885,"TH-23.wav",2003,1,49.8072,59.126,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.0546875,0.0268221280002763,2.439791438486
298.018464551,298.029087175,"TH-23.wav",2004,1,47.8792,57.8406,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.4921875,0.0106226239995522,-1.42793281738727
298.642012344,298.663523159001,"TH-23.wav",2005,1,52.0566,63.6247,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",60.3515625,0.0215108150005108,4.75915846618368
299.139151114,299.148711476,"TH-23.wav",2006,1,49.1645,59.7686,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",54.8828125,0.00956036200022936,6.35386655326006
299.259186773,299.280963154,"TH-23.wav",2007,1,47.2365,64.2674,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",59.5703125,0.0217763809996541,11.9229645074966
299.392235147,299.406841256,"TH-23.wav",2008,1,46.2725,63.3033,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",56.8359375,0.0146061089999421,0.457222290912622
300.494597392,300.512390288,"TH-23.wav",2009,1,49.8072,62.6607,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",53.3203125,0.0177928960001736,6.42796098097047
300.645704228,300.678103234,"TH-23.wav",2010,1,45.9512,65.5527,"TH-23 (T2019-09-03_08-31-42_0000001).Table.1.selections.txt",58.3984375,0.0323990059996504,6.61672841539462
